country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Assam,Guwahati,"IITG, Guwahati - PCBA","08-04-2025 11:00:00",26.2028636,91.70046436,NO2,1,11,5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","08-04-2025 11:00:00",26.10887,91.589544,CO,21,47,24
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","08-04-2025 11:00:00",26.349082,92.68449,NO2,4,29,15
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","08-04-2025 11:00:00",26.349082,92.68449,SO2,NA,NA,NA
India,Assam,Silchar,"Tarapur, Silchar - PCBA","08-04-2025 11:00:00",24.82827,92.79525,CO,21,32,28
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","08-04-2025 11:00:00",26.987634,94.636574,PM2.5,41,97,72
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","08-04-2025 11:00:00",26.80365,84.51954,NO2,28,38,29
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","08-04-2025 11:00:00",25.251013,86.989001,NO2,17,26,21
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","08-04-2025 11:00:00",25.251013,86.989001,SO2,26,51,39
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","08-04-2025 11:00:00",25.251013,86.989001,OZONE,13,54,19
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","08-04-2025 11:00:00",25.586562,85.043586,PM10,92,127,111
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","08-04-2025 11:00:00",25.586562,85.043586,SO2,3,5,4
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-04-2025 11:00:00",25.592539,85.227158,PM2.5,38,89,65
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-04-2025 11:00:00",25.592539,85.227158,PM10,90,131,112
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-04-2025 11:00:00",25.592539,85.227158,NH3,12,14,13
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-04-2025 11:00:00",25.592539,85.227158,SO2,6,9,7
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","08-04-2025 11:00:00",25.610369,85.132568,OZONE,39,43,41
India,Bihar,Munger,"Town Hall, Munger - BSPCB","08-04-2025 11:00:00",25.376776,86.471523,CO,16,29,23
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","08-04-2025 11:00:00",26.11442,85.39813,PM10,86,127,110
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","08-04-2025 11:00:00",26.11442,85.39813,SO2,4,11,7
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","08-04-2025 11:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","08-04-2025 11:00:00",26.0881305,87.93840336,NH3,10,11,10
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-04-2025 11:00:00",25.599486,85.113666,NH3,1,2,2
India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-04-2025 11:00:00",25.596727,85.085624,NO2,39,50,45
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","08-04-2025 11:00:00",26.2271665,84.3570427,SO2,4,8,6
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","08-04-2025 11:00:00",26.2271665,84.3570427,CO,74,107,88
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","08-04-2025 11:00:00",25.892357,86.590325,PM10,57,135,94
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","08-04-2025 11:00:00",25.892357,86.590325,SO2,13,18,15
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","08-04-2025 11:00:00",24.952822,84.002396,PM10,77,125,103
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","08-04-2025 11:00:00",26.2271665,84.3570427,NH3,1,2,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","08-04-2025 11:00:00",24.952822,84.002396,NH3,3,3,3
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","08-04-2025 11:00:00",21.224231,81.408350,NO2,17,96,57
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","08-04-2025 11:00:00",21.224231,81.408350,CO,14,94,67
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","08-04-2025 11:00:00",22.08815,82.13737,PM2.5,39,116,76
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","08-04-2025 11:00:00",22.118125,83.140608,PM2.5,7,62,43
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","08-04-2025 11:00:00",22.118125,83.140608,PM10,35,89,68
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","08-04-2025 11:00:00",22.118125,83.140608,OZONE,21,87,26
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","08-04-2025 11:00:00",22.368195,82.746431,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-04-2025 11:00:00",30.751462,76.762879,SO2,6,11,9
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-04-2025 11:00:00",30.751462,76.762879,OZONE,1,102,46
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","08-04-2025 11:00:00",21.194815,81.314770,PM2.5,38,65,54
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","08-04-2025 11:00:00",21.194815,81.314770,PM10,41,102,74
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","08-04-2025 11:00:00",21.185571,81.343175,PM10,33,103,63
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","08-04-2025 11:00:00",21.185571,81.343175,SO2,8,11,10
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-04-2025 11:00:00",28.656756,77.227234,NO2,69,183,119
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-04-2025 11:00:00",28.656756,77.227234,SO2,24,61,42
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-04-2025 11:00:00",28.656756,77.227234,CO,51,133,115
India,Delhi,Delhi,"DTU, Delhi - CPCB","08-04-2025 11:00:00",28.7500499,77.1112615,OZONE,25,44,26
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-04-2025 11:00:00",28.498571,77.264840,PM2.5,58,303,193
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-04-2025 11:00:00",28.498571,77.264840,PM10,105,304,192
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","08-04-2025 11:00:00",21.258815,81.578979,NH3,5,7,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","08-04-2025 11:00:00",21.219665,81.630094,PM2.5,24,54,38
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","08-04-2025 11:00:00",21.219665,81.630094,PM10,37,138,75
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","08-04-2025 11:00:00",21.237755,81.705301,PM2.5,1,5,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","08-04-2025 11:00:00",21.237755,81.705301,PM10,37,115,70
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","08-04-2025 11:00:00",21.371751,81.664929,PM10,66,158,110
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","08-04-2025 11:00:00",28.4706914,77.1099364,PM10,NA,NA,NA
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","08-04-2025 11:00:00",28.4706914,77.1099364,NO2,NA,NA,NA
India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-04-2025 11:00:00",28.776200,77.051074,PM2.5,85,353,231
India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-04-2025 11:00:00",28.776200,77.051074,NO2,15,65,40
India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-04-2025 11:00:00",28.776200,77.051074,OZONE,11,306,41
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","08-04-2025 11:00:00",28.7256504,77.2011573,NO2,20,42,28
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-04-2025 11:00:00",28.498571,77.264840,NH3,1,9,7
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-04-2025 11:00:00",28.498571,77.264840,OZONE,6,248,73
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-04-2025 11:00:00",28.5710274,77.0719006,PM10,131,332,204
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-04-2025 11:00:00",28.6811736,77.3025234,NO2,4,44,27
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","08-04-2025 11:00:00",22.348441,82.549611,NO2,75,90,82
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","08-04-2025 11:00:00",22.348441,82.549611,SO2,8,14,11
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","08-04-2025 11:00:00",22.348441,82.549611,OZONE,35,36,36
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","08-04-2025 11:00:00",22.126650,83.483212,NO2,26,51,37
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","08-04-2025 11:00:00",21.258815,81.578979,NO2,35,89,57
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","08-04-2025 11:00:00",22.06631475,83.33820077,SO2,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-04-2025 11:00:00",28.815329,77.153010,NH3,10,13,11
India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-04-2025 11:00:00",28.815329,77.153010,OZONE,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-04-2025 11:00:00",28.647622,77.3158090,CO,88,173,113
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","08-04-2025 11:00:00",30.735567,76.775714,PM10,67,284,129
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","08-04-2025 11:00:00",30.735567,76.775714,NH3,15,18,16
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","08-04-2025 11:00:00",30.735567,76.775714,CO,34,136,51
India,Delhi,Delhi,"Mundka, Delhi - DPCC","08-04-2025 11:00:00",28.684678,77.076574,NH3,6,11,8
India,Delhi,Delhi,"Mundka, Delhi - DPCC","08-04-2025 11:00:00",28.684678,77.076574,OZONE,7,159,37
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","08-04-2025 11:00:00",28.60909,77.0325413,PM2.5,34,268,147
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","08-04-2025 11:00:00",28.60909,77.0325413,PM10,128,246,173
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","08-04-2025 11:00:00",28.60909,77.0325413,SO2,2,39,20
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","08-04-2025 11:00:00",28.60909,77.0325413,CO,12,118,23
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","08-04-2025 11:00:00",28.570173,76.933762,NH3,9,38,23
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","08-04-2025 11:00:00",28.570173,76.933762,SO2,6,17,12
India,Delhi,Delhi,"Narela, Delhi - DPCC","08-04-2025 11:00:00",28.822836,77.101981,PM2.5,63,374,246
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-04-2025 11:00:00",28.6811736,77.3025234,SO2,7,13,11
India,Delhi,Delhi,"ITO, Delhi - CPCB","08-04-2025 11:00:00",28.628624,77.241060,NO2,16,226,87
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-04-2025 11:00:00",28.732820,77.170633,NH3,8,12,10
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","08-04-2025 11:00:00",28.580280,77.233829,OZONE,9,82,32
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","08-04-2025 11:00:00",28.672342,77.315260,SO2,1,70,20
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","08-04-2025 11:00:00",23.107969,72.574648,NO2,48,167,81
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","08-04-2025 11:00:00",23.107969,72.574648,SO2,8,87,25
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","08-04-2025 11:00:00",22.977134,72.553024,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","08-04-2025 11:00:00",22.977134,72.553024,PM10,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","08-04-2025 11:00:00",28.5918245,77.2273074,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","08-04-2025 11:00:00",28.611281,77.237738,NH3,17,21,19
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","08-04-2025 11:00:00",28.636429,77.201067,NO2,140,203,165
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","08-04-2025 11:00:00",28.636429,77.201067,SO2,11,31,19
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","08-04-2025 11:00:00",28.5504249,77.2159377,NH3,9,21,13
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","08-04-2025 11:00:00",28.531346,77.190156,CO,10,123,50
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","08-04-2025 11:00:00",28.672342,77.315260,PM2.5,75,314,188
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","08-04-2025 11:00:00",28.674045,77.131023,PM2.5,67,362,215
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","08-04-2025 11:00:00",28.674045,77.131023,SO2,15,40,24
India,Delhi,Delhi,"Pusa, Delhi - DPCC","08-04-2025 11:00:00",28.639652,77.146275,PM10,74,266,166
India,Delhi,Delhi,"Pusa, Delhi - DPCC","08-04-2025 11:00:00",28.639652,77.146275,OZONE,2,77,7
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","08-04-2025 11:00:00",28.567890,77.250515,PM10,97,311,210
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","08-04-2025 11:00:00",28.623763,77.287209,PM2.5,42,302,170
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","08-04-2025 11:00:00",28.623763,77.287209,NO2,23,145,66
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","08-04-2025 11:00:00",23.020509,72.579261,NO2,9,78,26
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","08-04-2025 11:00:00",23.020509,72.579261,CO,2,161,9
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","08-04-2025 11:00:00",28.6514781,77.1473105,PM2.5,134,500,316
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","08-04-2025 11:00:00",30.943887,76.801991,SO2,12,132,48
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","08-04-2025 11:00:00",30.943887,76.801991,OZONE,84,198,153
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","08-04-2025 11:00:00",34.066206,74.819820,PM10,46,75,62
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","08-04-2025 11:00:00",34.066206,74.819820,NH3,2,2,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","08-04-2025 11:00:00",23.80569,86.44268,NO2,122,128,127
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","08-04-2025 11:00:00",23.80569,86.44268,CO,1,2,2
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","08-04-2025 11:00:00",16.172806,75.659694,PM2.5,33,34,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","08-04-2025 11:00:00",16.172806,75.659694,OZONE,12,16,16
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","08-04-2025 11:00:00",20.362421,72.918013,SO2,34,37,36
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","08-04-2025 11:00:00",20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","08-04-2025 11:00:00",22.969611,72.643500,OZONE,1,8,1
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","08-04-2025 11:00:00",28.422681,77.148944,PM10,79,173,128
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","08-04-2025 11:00:00",28.422681,77.148944,OZONE,48,277,103
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","08-04-2025 11:00:00",28.3153,76.9143,PM2.5,27,66,44
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","08-04-2025 11:00:00",12.938539,77.590100,SO2,11,26,16
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","08-04-2025 11:00:00",12.920984,77.584908,PM2.5,28,75,52
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","08-04-2025 11:00:00",12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","08-04-2025 11:00:00",12.920984,77.584908,SO2,1,10,6
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","08-04-2025 11:00:00",12.7816279,77.6299145,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","08-04-2025 11:00:00",13.003872,77.664217,PM10,82,500,130
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","08-04-2025 11:00:00",13.003872,77.664217,CO,16,50,32
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","08-04-2025 11:00:00",21.613267,73.010555,PM10,48,114,74
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","08-04-2025 11:00:00",21.613267,73.010555,NO2,81,113,95
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","08-04-2025 11:00:00",21.613267,73.010555,SO2,44,45,45
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","08-04-2025 11:00:00",21.613267,73.010555,OZONE,31,40,33
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","08-04-2025 11:00:00",23.163798,72.677768,PM10,44,188,82
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","08-04-2025 11:00:00",23.163798,72.677768,CO,1,54,17
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","08-04-2025 11:00:00",23.163798,72.677768,OZONE,2,57,14
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","08-04-2025 11:00:00",15.888653,74.541751,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","08-04-2025 11:00:00",12.951913,77.539784,SO2,5,32,18
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","08-04-2025 11:00:00",12.9756843,77.5660749,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","08-04-2025 11:00:00",12.9756843,77.5660749,CO,53,74,74
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","08-04-2025 11:00:00",12.938539,77.590100,PM2.5,28,65,42
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","08-04-2025 11:00:00",23.221714,72.654328,NH3,5,6,5
India,Gujarat,Surat,"Science Center, Surat - SMC","08-04-2025 11:00:00",21.170046,72.795405,PM2.5,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","08-04-2025 11:00:00",21.170046,72.795405,NO2,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","08-04-2025 11:00:00",20.362421,72.918013,PM2.5,41,192,76
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","08-04-2025 11:00:00",23.076793,72.627874,CO,6,103,19
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","08-04-2025 11:00:00",23.076793,72.627874,OZONE,1,50,12
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","08-04-2025 11:00:00",23.043070,72.562968,NH3,4,43,10
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","08-04-2025 11:00:00",23.041137,72.456691,NO2,10,30,18
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","08-04-2025 11:00:00",23.041137,72.456691,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","08-04-2025 11:00:00",23.041137,72.456691,CO,24,104,44
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","08-04-2025 11:00:00",23.016834,72.625775,CO,26,174,32
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","08-04-2025 11:00:00",13.328028,75.797056,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","08-04-2025 11:00:00",13.328028,75.797056,OZONE,12,12,12
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","08-04-2025 11:00:00",14.475800,75.905200,PM2.5,39,77,54
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","08-04-2025 11:00:00",14.475800,75.905200,SO2,5,15,7
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","08-04-2025 11:00:00",14.475800,75.905200,CO,36,42,38
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","08-04-2025 11:00:00",14.475800,75.905200,OZONE,18,20,19
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","08-04-2025 11:00:00",15.411456,75.638133,PM10,38,49,44
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","08-04-2025 11:00:00",15.411456,75.638133,SO2,16,20,18
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","08-04-2025 11:00:00",17.336318,76.847397,NO2,10,21,15
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","08-04-2025 11:00:00",17.336318,76.847397,SO2,3,7,4
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","08-04-2025 11:00:00",15.347630,76.181767,PM10,20,71,43
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","08-04-2025 11:00:00",15.347630,76.181767,NH3,1,3,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","08-04-2025 11:00:00",15.347630,76.181767,SO2,11,28,21
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","08-04-2025 11:00:00",12.415911,75.735050,PM2.5,29,55,41
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","08-04-2025 11:00:00",12.415911,75.735050,PM10,37,58,44
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","08-04-2025 11:00:00",12.415911,75.735050,SO2,4,4,4
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","08-04-2025 11:00:00",13.0270199,77.494094,NH3,4,5,5
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","08-04-2025 11:00:00",13.0270199,77.494094,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","08-04-2025 11:00:00",12.990328,77.5431385,PM10,4,21,11
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","08-04-2025 11:00:00",12.990328,77.5431385,SO2,7,12,8
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","08-04-2025 11:00:00",12.990328,77.5431385,CO,6,56,27
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","08-04-2025 11:00:00",15.3714823,75.1160168,NO2,7,12,8
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","08-04-2025 11:00:00",15.3714823,75.1160168,SO2,1,3,2
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","08-04-2025 11:00:00",17.321993,76.822628,CO,25,37,30
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","08-04-2025 11:00:00",17.930306,77.482194,SO2,NA,NA,NA
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","08-04-2025 11:00:00",17.930306,77.482194,CO,30,38,38
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","08-04-2025 11:00:00",13.428828,77.731418,PM2.5,20,78,44
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","08-04-2025 11:00:00",12.21041,76.37376,CO,6,102,19
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","08-04-2025 11:00:00",12.733409,77.298051,NH3,1,1,1
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","08-04-2025 11:00:00",12.733409,77.298051,OZONE,4,251,25
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","08-04-2025 11:00:00",13.940000,75.555917,PM2.5,25,40,34
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","08-04-2025 11:00:00",13.428828,77.731418,SO2,20,30,24
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","08-04-2025 11:00:00",13.377516,77.099072,NO2,18,19,18
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","08-04-2025 11:00:00",16.7602,77.1428,NO2,37,90,56
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","08-04-2025 11:00:00",10.073232,76.302765,OZONE,11,39,13
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","08-04-2025 11:00:00",11.875000,75.373200,PM2.5,50,57,53
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","08-04-2025 11:00:00",11.875000,75.373200,SO2,5,6,5
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","08-04-2025 11:00:00",11.875000,75.373200,OZONE,26,31,27
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","08-04-2025 11:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","08-04-2025 11:00:00",8.8787,76.6073,SO2,1,3,2
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","08-04-2025 11:00:00",23.50016,80.23284,NH3,2,4,3
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","08-04-2025 11:00:00",24.2613009,80.7231783,PM2.5,5,72,38
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","08-04-2025 11:00:00",24.2613009,80.7231783,NO2,11,11,11
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","08-04-2025 11:00:00",23.108440,77.511428,NH3,4,11,6
